text;hof_OR_none
Fast nur noch bekloppte im Land.   Um einen vor dem Tod eventuell zu bewahren, will man 109 Kinder opfern. Und 79% stehen da auch noch voll hinter. ??    Papa Wilberg von der Capitol, alias der EkelWilfred, Wiltewka oder O. Wilke    ;NOT
Fastenbrechen--Fressen und Leben wie Gott in Schland???? ;HOF
Feine Sahne Fischfilet Konzert mit Unterstützung von Polizisten durchgesetzt. Zur Erinnerung, das ist die Band die singt: „Die Bullenhelme, die sollen fliegen. Eure Knüppel kriegt ihr in die Fresse rein!“ ;HOF
Festnahme und Staatsschutz für etwas Schimpfen.  Teilnehmer von Hochzeitskorsos, die Autobahnen blockieren und mit scharfen Waffen schießen, werden angebettelt, das zu unterlassen  Messermänner, die Autochthone abstechen, werden suf freien Fuß gesetzt. ;NOT
FinjaFinte AegisBridge Statt Gammelfleisch Spieß gibt es jetzt an jeder Ecke Burger-Buden. Vermutlich ist die Gewinnspanne bei dem Frass größer.;NOT
FinjaFinte Alleine wegen diesem Artikel hat es das Drecksblatt mehr als verdient, pleite zu gehen 'Von rund 1.000 [!!!] Personen bundesweit geht die Berliner Amadeu-Antonio-Stiftung aus' ;HOF
FinjaFinte annevanhalen Da hilft nur , noch mehr unkultivierte Muslime ins Land zu lassen ??????;HOF
FinjaFinte AufgewachteWelt So könnte ich schreien. Metal hört man lauter als man schreien kann. Gutes Ventil dieser tage. ;NOT
FinjaFinte BeaArep Stimmt! Nach DEUTSCHLAND ????????????????;NOT
FinjaFinte Bei diesem Blatt wäre auch ein vollständiges Ende nicht schlimm.;NOT
FinjaFinte Bei mir haben genau 2 Faktoren dazu geführt, keine Döner mehr zu essen. 1. wurden die Tiere geschächtet, was ich vor meinem Verzicht leider nicht beachtet und bedacht hatte. und 2. Gammelfleischmeldungen zuhauf. Da war mir klar, das alles aus ;NOT
FinjaFinte Beste Gelegenheit für Schnäppchenjäger. Opel Bochum hat schon 2014 dicht gemacht. Das sind die Auswirkungen des Kaufkraftverlustes. Das betrifft die ganze Büttelrepublik. Die Büttelrepublik ist Pleite. Aber noch nicht so, dass der schuldige Mi;NOT
FinjaFinte Dankeschön Finja, für deine Fleißarbeit. ??;NOT
FinjaFinte Dann hätte ich jetzt gerne die Gyros zurück, die noch nach Fleisch schmeckten und nicht aus etwas mit unklarer Konsistenz mit Dönergewürz bestanden.;NOT
FinjaFinte Deutschland_77 Bereicherung für Europa läuft auf vollen Touren....NWO IDEOLOGIE WIRKT;NOT
FinjaFinte Deutschland_77 Die Schweden werden ihr Flüchtlingsbesoffenheit bitter bereuen.;HOF
FinjaFinte Die Leidtragenden sind schon seit jeher die Tiere. Diese werden unter perversesten Bedingungen herangezogen und neuerdings sogar in der Büttelrepublik geschächtet, weil irgend so ein perverser Wahnsinniger mit Sonnenstich es sich so ausgedacht;HOF
FinjaFinte Diese 12 Frsuen... sind das „Flüchtlingshelferinnen“?;HOF
FinjaFinte DrAndreaKahl1 Und jetzt? In Visp werden fast 3000 neue Stellen geschaffen!;NOT
FinjaFinte Erschleichung von öffentlichen Leistungen ist strafbar.;NOT
FinjaFinte Es soll Menschen geben, die seit 2015 keinen Döner mehr essen, statt dessen Gyros vom Griechen, sagt mein Nachbar.;NOT
FinjaFinte FritzvonSteiner Wen wundert das?;NOT
FinjaFinte Futureworldxxl ob erdogan da interveniert ?;NOT
FinjaFinte Geliefert wie bestellt, Bremen eben!;NOT
FinjaFinte Graubaer1953 Wenn die schon Pleite gehen,dachte gefressen wird immer,na ja die grünen ,Spinatdöner mit Müsli gibt es eben noch nicht.??;NOT
FinjaFinte Ich dachte, gegessen wird immer...Lese gerade ' Machtbeben' von Dirk Müller. Wenn ich lese, wieviele Schulden die Amis haben, im Besonderen die Studenten, dann wird mir Angst und Bange. Dann war 2006/2007 eine leichte Brise...;NOT
FinjaFinte Ich esse aus hygienischen Gründen seit jahren keine Döner mehr. Hab da schlechte Erfahrungen gemacht...;NOT
FinjaFinte Kann da nicht Greta...;NOT
FinjaFinte Kuddelmuddel9 Warum musste man sich auch das trojanische Pferd nach Europa holen.. ???????;NOT
FinjaFinte leine_s Nein Schuld daran ist das Bewusstsein der Deutschen dass sie weder Schächtfleisch wollen noch den Djihad unterstützen möchten. Das ist der Grund!;NOT
FinjaFinte liebereinenHund Danke, dass Du Tweets über solche Aspekte der Wirtschaft einstellst. Kleine, mittelständische Unternehmen, deren Probleme sonst untergehen. Es hängen immer Arbeitsplätze, Familien dran.;NOT
FinjaFinte liebereinenHund Überall in D gehen in Betrieben in besorgniserregender Geschwindigkeit die Lichter aus, während die Regierung trotzdem immer noch von Konjunktur faselt ... das hatten wir in der Endphase der DDR auch schon, wo bis zum Schluss ;NOT
FinjaFinte meine Trauer hält sich in Grenzen....;NOT
FinjaFinte MolleKuel Der Beginn unserer Deindustriealisierung...wir sind am Arsch wegen dieser Öko-Kasper;HOF
FinjaFinte Nach Deutschland ??;NOT
FinjaFinte Nicht etwa der kulturell bedingte Größenwahn, noooiiiiinnn!;NOT
FinjaFinte Nieder mit dem Döner, Freiheit für die Currywurst.   Gammelfleisch am Spieß rühre ich nicht an, das soll essen wer will, ich garantiert nicht. Das sollen die Türken mal schön brav selber essen. Schon aus Prinzip ziehe ich ne ehrliche deutsch;NOT
FinjaFinte Ofenschlampe Ja..die wollen doch rotrotgrün...so isses halt dann....alles geht nicht...auch nicht im grünrotromantischen kosmos;HOF
FinjaFinte PauleHasi13 Der Autoindustrie in Deutschland wird es genau so gehen.;NOT
FinjaFinte PauleHasi13 Deutschland geht pleite gute Arbeit Frau Merkel.;NOT
FinjaFinte PauleHasi13 Die Grünen verbuchen das wohl eher als Erfolg. :/;NOT
FinjaFinte PauleHasi13 Hurra, meine Döneressverweigerung hat also gewirkt. ????????;NOT
FinjaFinte PauleHasi13 Ich heul gleich...;NOT
FinjaFinte PauleHasi13 Ich kenne und liebe asiatische, italienische, mexikanische u.a. Küche, aber ich habe in meinem ganzen Leben noch keinen Döner angerührt. Und das ist auch gut so.;NOT
FinjaFinte PauleHasi13 logisch, die Ernährungsapostel predigen ja stets, wie ungesund und klimaschädlich Kebab ist.;NOT
FinjaFinte PauleHasi13 Na ja, jahrelang haben sie auf Kosten der Tiere enorme Gewinne eingefahren.;NOT
FinjaFinte PauleHasi13 Online Handel wird viele Arbeitsplätze kosten.Erst der Anfang und als Autofahrer ist man auch nicht mehr gern gesehen.;NOT
FinjaFinte PauleHasi13 Weil sie es nicht wollen.;NOT
FinjaFinte PauleHasi13 Weiter gehst mit dem Niedergang Deutschlands und was macht Merkel bestimmt irgendwo Auslandsreisen und verschleudert unser Geld....,;NOT
FinjaFinte PauleHasi13 Wer ist der Hauptkunde?;NOT
FinjaFinte phoenix1108 Mich würde es nicht stören. Ich esse keinen Döner mehr.;NOT
FinjaFinte publizistikon Der Einzelhandel ist tot. Wer kann sollte sich einen anderen Job suchen. Leider werden es viele nicht mehr schaffen. In 2025 wird es keinen Einzelhandel mehr geben.;NOT
FinjaFinte publizistikon Ja, man kann eine ganze Branche auch kaputt schreiben. Oder einen Bundespräsidenten. Oder ein ganzes Organtransplantations  System. Nur für Auflage. Gibt es noch einen Unterschied zwischen Journalismus und Boulevard?;NOT
FinjaFinte RTerschl CURRYWURST STATT DÖNER;NOT
FinjaFinte RTerschl Fresse ich eh nicht! Nichts was mit Tierquälereiverdachts einhergeht;NOT
FinjaFinte SebastianHampel Wenn die Menschen es nicht begreifen, kann man ihnen auch nicht helfen.Aber eins weiß ich wenn der Trend so weitergeht wird es in ein paar Jahren keine Renten mehr geben da können sie arbeiten bis sie umfallen!! In der Niederl;HOF
FinjaFinte So fingen die meisten Schließungen an....;NOT
FinjaFinte SwitchAngel1975 Da hat kein Deutscher äh Biodeutscher gearbeitet.;NOT
FinjaFinte SwitchAngel1975 Hauptsache weg.;NOT
FinjaFinte TheRealJoe_1958 ist das ein Vorort von Beirut?;NOT
FinjaFinte TheRealJoe_1958 Was wird jetzt aus dem ganzen  Gammelfleisch?  Hoffentlich mischen die das jetzt nicht in mein Essen!;NOT
FinjaFinte ThomasGBauer Super, dann gibt's ja bald neue Fertig-Döner-Schuppen, Shisha-Geldwäschebars, 'Wettbüros', Spielhallen und Handyläden, in denen Männer 'ins Gespräch kommen' können. ??;NOT
FinjaFinte Tja, dann hört das Massaker an den geschundenen Rindern wenigstens bei diesem Frevel an der westlichen Kultur auf. Das betrübt mich nicht, nei das Gegenteil ist der Fall. Freudig werden auch unsere Mitgeschöpfe jauchtsen!;NOT
FinjaFinte Vermutlich will eine bestimmte Gruppe diese Gegend für sich beanspruchen und die Einheimische dort verdrängen. Besonders in Rosengard wohnen überwiegend Muslime. Anders kann ich mir das nicht vorstellen bei dem Terror der dort herrscht.;HOF
FinjaFinte Volkslobbyist ja vor allem der BER Flughafen in Berlin der noch Jahre braucht ??hat Auswirkungen auf den Frankfurter Döner. in Berlin ist Kaplan der lässt ihn rein??man sollte auch mal ehrlich zu sich selbst sein warum u. weshalb !! u. nicht ;HOF
FinjaFinte Wieder ein Gammelfleisch-Hersteller weniger. ????  ???????;NOT
'Flüchtling' fällt in Parkhaus über Frau her,beißt und verletzt sie u Polizist. Bewährung.Pervertiertes Justizsystem ;HOF
Flüchtlinge finden nicht nur Geld!???? ;NOT
Flüchtlinge: Kommunen verweigern Einblick in Kosten Magdeburg ;NOT
Frankfurts älteste Buchhandlung Carolus muss schließen. Ihr ist offenbar nicht nur der Branchenumbruch zum Verhängnis geworden, sondern auch der Umzug vor vier Jahren. ;NOT
Franzosen nach Lyon-Anschlag sauer.  Mr NunezLaurent, Sekr. im ????Innenministerium  will gegen Radikalisierung (2500 Pers.) kämpfen  Nachdem Deradikalisierung scheiterte.  Verbreitung v Moscheen +islamischen Schulen im per Verfassung  säkularen Frankreich:  ;NOT
Französischer ???? Djihadist (37J.) aus Toulouse in Irak verurteilt:  Er wurde gemäß dem 'Gesetz Nr. 4 über den Terrorismus' wegen Zugehörigkeit zum IS IslamicState zum Tod durch Erhängen verurteilt.  Frankreich erklärte, nicht zu intervenieren.  BMI_Bund  ;NOT
Frau akk, wer Klarnamenpflicht fordert, sollte erstmal selbst transparent sein. Die CDU blockiert seit Jahren ein Lobbyregister. Bürger*innen wollen wissen, welche Lobbyisten in welchem Umfang Einfluss auf Politiker*innen und deren Gesetzgebung ausüben ;NOT
Frau im Hofgarten von zwei Nordafrikanern vergewaltigt! Die 51-Jährige war gemeinsam mit einer anderen Frau im Park unterwegs, als sie von mindestens zwei Männern angesprochen worden sein soll. Dann sollen zwei der Männer sie vergewaltigt haben Düsseldorf ;NOT
Fressen für Deutschland????  „Bislang arbeitet niemand in der großen Familie. Die Familie bekommt vom Amt -nach Angaben von Vater Abboud- insgesamt 3785 Euro. Zusammengesetzt aus Hartz IV und Kindergeld. Die Miete für die Wohnungen zahlt der Staat.“ ;HOF
Freue mich, dass es inzwischen Balken für FW und Partei gibt, aber ÖDP und Tierschutzpartei sind auch im Europaparlament vertreten und hätten auch Balken verdient. ;NOT
FrohePfingsten, Herr StBrandner!   Möge der (alkoholische) Melissengeist Ihre Blutbahn erreichen: Sie haben es dringend nötig - lange sind ihre juristisch miesen Kenntnisse im Bundestag nicht mehr zu ertragen: Es geht nie bergauf, wenn Sie nicht Nachhilfe nehmen    Afd noAfd ;HOF
Früher feierte man zu Pfingsten, dass der Heilige Geist über die Menschheit kam, heute feiert man eine 16jährige Autistin, die glaubt, sie könne CO2 sehen, mit einem Ehrendoktortitel.  Demnächst wird uns Greta mit dem Heiligen Klimageist beglücken.  Wir sind verloren...;HOF
Funktionäre des isl. Zentrums in HH organisieren bis heute Quds Tag mit-  egal Olaf Scholz chillt da mit Ayatollahs. ;HOF
Für 450€ in den Wald ?? ... kannst du dir nicht ausdenken? ?? ;NOT
Für dieses Kind (!!!) wird Pfingsten 2019 für immer in traumatischer Erinnerung bleiben.   Solche 'Asylbewerber' haben in ???? nichts zu suchen! Es wird endlich Zeit für hartes Durchgreifen. AfD  Arzberg  ;HOF
Für muslimische Schüler in Österreich gibt es die Möglichkeit, sich zusätzliche schulfreie Tage zu nehmen. Das Ministerium empfiehlt allen Bildungsdirektionen, 'die Erlaubnis zum Fernbleiben vom Unterricht zu erteilen'. Islamisierung ;NOT
Fürstenberg: Afghane versucht in der Asylunterkunft die Türe zum Zimmer von zwei Syrern in Brand zu setzen - “nach ersten Erkenntnissen ist ein fremdenfeindlicher Hintergrund ursächlich für die Begehung der Tat gewesen”  ;NOT
Gabriel08780473  Hi. Wollte Bescheid sagen, da ich beim Herumsurfen gesehen habe, daß   8694sundance +  JustNobody2018  Dich od. Tweets von dir gemeins. an TwitterSupport melden.  Bei Erfolg (Löschung/Sperrung) klatschen sie sich mit ' HetzlichenDank';NOT
Ganz zum Schluss noch alles verkacken, was wir uns das ganze Jahr lang aufgebaut haben. Das können wir gut. SGEM05;NOT
Gauland: AfD macht 'Klimahysterie' nicht mit - Flüchtlingspolitik nach wie vor entscheidendes Thema ;NOT
Gefährlich ----Bewaffnet aber frei wie Anis Amri! ;NOT
Gefühlt 57% aller Artikel zum Thema „Mieten“ werden mit einem Stockphoto dieser Häuserzeile bebildert.    Weiß jemand, wo das ist?     Und sind die Bewohner dieser Häuser überhaupt Mieter? Oder sind das längst luxussanierte Eigentumswohnungen? ;NOT
Gefühlte Wahrheit: Deutsche schätzen Anteil der Muslime viel zu hoch ;NOT
Gelsenkirchen: Zwei Männer springen vor einem Passanten aus einem Auto, schlagen ihm sofort die Faust ins Gesicht, während einer in gebrochenem Deutsch Handy und Geldbörse von dem 43-Jährigen fordert  ;NOT
Genau dafür wird die AFD seit Jahren als menschenverachtend, rassistisch und ausländerfeindlich verächtlich gemacht! SPD: Erbärmlichee Pharisäer und Heuchler!     ;NOT
"Genau einer Meinung, leider.  Denn es stinkt so dermaßen, der Geruch und die mehr als offensichtliche Hetze und Ermittlungsweigerung ist gar nicht zu ertragen, auch gegen mich.??    Fangt endlich an zu suchen, findbecci endlich &amp; holt Rebecca heim. Danke.    ";NOT
Genau mein Humor..... ????    Was sich ein  Investigativjournalist so alles im Alkoholrausch leistet?  ;NOT
Genialer Trick. Grüne können nicht nur Wirtschaft und Sicherheit nicht.   Aber hoffen auf Wähler aus dem Kreis der Arbeitslosen. Nur logisch, dass sie viele neue Arbeitslose möchten!  futschi   Gehirnwäsche   FinjaFinte ;NOT
Georg_Pazderski Ein Sieg, der manipuliert wurde.;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Da wo die Miesen sind, werden auch die meisten Miesen gemacht.  Berlin kostet nicht nur, sondern zieht uns auch runter. ??    Was bin ich froh, dass ich davon ;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Ja, auch dann noch, und er ist ja leider schon Verurteilt, wenn es Geschworenengerichte in Deutschland gäbe. Und darum…    Google – Unschuldig im Knast  ;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Und bei der Berliner Polizei würde ich auch so schnell wie möglichst das Weite suchen.     Denn ist eine Person weg mit der du zusammen warst, bist du auch weg;NOT
georggukla bahnhofshosting Professorin_K berlinsevent BerLindow SchoppeCzesch croydon_de Warum? Nur weil es der Realität entspricht. Ich nehme nun mal kein Blatt vor den Mund.  „Wenn mir ein Arzt nicht sagen darf, dass ich krank bin, bin ich dann n;NOT
georggukla berlinsevent BerLindow mirja80 James0099077522 Professorin_K Evele24527026 bahnhofshosting danny_1703 Dann setze es doch mal im Kopf ein. ??;NOT
georggukla berlinsevent Professorin_K BerLindow bahnhofshosting Ihr wisst schon, dass das totaler Schwachsinn ist. Da die Twingofahrt nicht diesen Zweck hatte und sie wegen Bodenfrost nicht unter der Erdoberfläche sein kann. Deshalb geht die Berliner;NOT
georggukla berlinsevent Professorin_K BerLindow Ja natürlich. Man muss doch nur das Bild ausmalen / rekonstruieren, wie sich die Berliner Polizei den Tattag anscheinend vorstellt.    ;NOT
georggukla dhue20121 berlinsevent Professorin_K BerLindow bahnhofshosting croydon_de Tut mir leid. Ich habe 'Deutsch' mittlerweile verlernt, und das ist auch gut so. ??;NOT
georggukla usererrorx so_wie_sonja BerLindow Recherche. Ich schaue mir die Personen an, auch ihr Umfeld an, mit denen ich es zu tun habe und suche u.a. nach dem gemeinsamen Nenner. ??;NOT
Gestern Debatte über internationale Polizeimissionen: Grüne wollen Welt retten, vergessen aber Deutschland. Um anderen Staaten zu helfen, ihre Sicherheitslage zu verbessern, dürfen wir nicht die sicherheitspolitische Verantwortungslosigkeit der Grünen exportieren! AfDimBundestag ;NOT
Gestern gelernt: Haltungstwitter findet populistischen Mist plötzlich total super, wenn er von einem Youtuber stammt und gegen die CDU geht.;NOT
Gestern in die Runde geworfen, ob der Schwager unschuldig ist.  Die Reaktion war Einstimmig!!! Übrigens überwiegend Experten die bereits im Ruhestand sind. ??    findbecci endlich rebecca freeflorian schwager schwagerwars gebtdenschwagerfrei BerlinerPolizei;NOT
Gestern von Links als 'rassistisch' proklamiert.  Genetiker Prof.Plomin:  70% d akadem. Leistung =genetisch bestimmt  Bei der Intelligenz der Kinder spielt Genetik größere Rolle als Unterrichten:  Kognitive Fähigkeiten erbbar, am meisten genetisch beeinflusst.  ;NOT
Gestern war ich im Edeka meiner Heimatstadt einkaufen:  2 Kopftuchfrauen, 2 Volltätowierte, ein junges Mädchen mit blauen Haaren, 1 Schwarzer mit Kind und eine Deutsche (nicht ich) im Öko-T-Shirt mit der Aufschrift: 'There is no planet B.'   Edeka ist jetzt also auch bunt...??!!;NOT
Gestern: „Grüne liegen bei Schüler-Wahl weit vorne.“ Heute: (siehe unten) ;NOT
Gibt's irgendwen der sagt: Geil, dass der Staat 50% meines Gehaltes raubt und ihn Leuten gibt, die ich eigentlich nicht im Land haben möchte? ;NOT
Gifhorn: Fremdsprachige 'Südländerin' legt sich auf dem Flohmarkt über den Rollstuhl eines Senioren - eine weitere Person entreißt dem 81-Jährigen die Tasche samt 800 Euro Bargeld  ;NOT
Glaubt doch einfach einmal das Unwahrscheinlichste, dem Schwager die Unschuld, und lasst die Hunde an möglichen Ausstiegshaltestellen suchen und vielleicht vorher am Busdepot, um die Buslinie eingrenzen zu können. ??  findbecci rebecca polizeiberlin    ;NOT
gleich mit Gretel Thunfisch ????????  Um so größer das Verbrechen , um so größer ihr Wert ! Da weiß man doch gleich in welchem Irrenhaus man gelandet ist . . . !???? ;HOF
Glücklicher Libanese krümmt sich vor Lachen übe die (im wahrsten Sinne des Wortes grenzenlose) Dummheit der deutschen: Steuersklaven:  'Wir alle leben von Job-Center!' ;HOF
"Glückwunsch aus ???? ThiemDomi ??????   ?? zum Einzug ins Halbfinale??Tennis RG19!!!  ????   &gt;&gt; Viel Glück gegen DjokerNole??&lt;&lt;  Thiem Djokovic Semifinal RolandGarros  Austria ???? FrenchOpen RolandGarros_FR      ";NOT
Görlitz: Migranten, Juden und Homosexuelle gegen 'Hollywood' und für OB-Kandidaten von der AfD  na da melden sich wie immer mal wieder die die sich ja immer bei sowas melden  Flüchtlinge die nichts zu sagen haben eigentlich in Deutschland  was reisen die das Maul auf??  1/3 ;HOF
"Gott bewahre es ist noch nicht für Rebecca vorbei, denn dann ist's aus mit der Berliner Polizei. Die Berliner Polizei muss und sollte Freund &amp; Helfer von Rebecca sein, und kein solches Schwager-Schw… ??    findbecci, sucht nach einer lebenden rebecca   ";NOT
Grenzenlose Dummheit .....Intelligenz kannst halt nicht kaufen !  es muss für Hermine sehr schwer sein durch das leben zu gehen! mit so tollem Aussehen...?? igitt  darum meldet man sich dann über das Internet wo man nur einen kleinen teil der Speckfresse sieht ????uhhh nicht melden ;HOF
Greta.... Wohl sitzen geblieben????????? Na jetzt geht s los.... Mit riesen ozean pötten über den Teich und das Klima schützen.... ????????man, seid ihr Grünen und eure Wähler unterbelichtet.... Schlimmer als ich dachte..... ;HOF
'Große Unruhe': Niedergehobelte Radfahrer, Schüsse und lahmgelegte Autobahnen gehören bei türkischen Hochzeiten in Deutschland einfach dazu!  ;HOF
Grumpy Cat ist tot. An wem soll ich mein Leben künftig orientieren? ????;NOT
Grund für ständige Verschiebung der sebastiankurz Stellungnahme angeblich die Forderung der volkspartei, auch Ex FPÖ Generalsekretär Innenminister Kickl müsse zurücktreten. Dieser wehre sich vehement.;NOT
Grüne mit ihrer Klimahysterie sind wie Frösche im Nachbarteich. Sie sind laut, sie nerven jeden, mit ihnen kann man nicht diskutieren, sie haben keine Lösungsansätze und sie sind grün.;HOF
Grüne stärkste Kraft in Berlin. ????  Links-Grün ist out. Grün-links ist in.  Noch mehr Verbote. Noch weniger Wirtschaft.  Vielen dank ihr Vollpfosten...  EUWahl19;HOF
Grüne zum ersten Mal stärkste Kraft im ARD-DeutschlandTrend. ;NOT
Grüße an die Grünen ????  nur Scheisse im Hirn???????? ;HOF
GtzFrmming ??????  Da sieht ein jeder sofort daß dies eine reine 'Liebeshochzeit' ist....  ?????? ;HOF
GtzFrmming Proteus93484191 Junge_Freiheit 29 Menschen wollen was? Die sollen sich verbuddeln mit ihren undemokratischen Methoden!;NOT
Günter Wallraff bei Radsturz schwer verletzt – Das wäre übrigens im Diesel nie passiert.  Gute Besserung von der Capitol Versicherung, und ich hoffe Sie verstehen Spaß. Auch den Grünen, gute Besserung.    Ihr Wilberg, alias EkelWilfred, Wiltewka, oder O. Wilke    berlin grüne;NOT
Gute Beobachtungsgabe: In ganz Deutschland wimmelt es vor uniformierten Neonazis.  Seit 2015 sieht man auch kaum mehr Ausländer, die bis dahin fröhlich in Parks und Innenstädten herumlungerten. ;HOF
Gute Fahrt! ??   'Rheingold-Express' von Basel (Badischer Bahnhof) nach Hoek van Holland zur England-Fähre (um 1952). ;NOT
gutmenschkind spdde Diese verkommene Haltung scheint aber normal in der SPD s Pöbelralle Ralf_Stegner + er hier ;HOF
Hab grad Appetit auf Kartoffelsalat ... ?? LECKER!   'Mordversuch mit Kartoffelsalat'  .... nach Internet-Recherche über mögliche „Tötungsarten“  landete sie bei Kartoffelsalat .... mit Glykol ??  ;NOT
Hab ne Kippa gekauft, reingeschissen und in die Al-Quds-Demo geworfen.  Ist das multi-kulti genug ?????????;HOF
Habe das hier einer Arbeitskollegin geschickt, die sich permanent über meine Einstellung aufregt!!  Die Antwort: 'Du solltest endlich damit aufhören, diese rechten Hetzseiten zu lesen, die nur Ängste u. Hass hervorrufen wollen!'??  Und solche Leute sind überall...??  Lemminge ;NOT
Habe die Geldbörse von einem Syrer gefunden. Hab sie behalten, ist ja schließlich mein Geld. ;HOF
habe gar nicht die tollen Bilder im Staats Tv gesehen über das herzliche treffen gesehen??????????  Kommen die noch??????  müssen wohl erst bissel nach gebessert werden???????? ;HOF
Haben Medien, die diesen Rezo hochjazzen, seine Ergüsse eigentlich angeschaut (und verstanden)?  Falls nicht, sind sie dumm.  Falls ja, sind sie Beitragstäter.  RezoVideo ;HOF
hackenstad Birdie51411736 Das ist ja der Hohn  , da können wir uns ja gleich alle Waffen kaufen ,Oder??? Sind wir im wilden Westen oder wo;NOT
Had to share this one????????    die Amis sind eben und waren es schon immer saublöd????  wenn interessiert schon solche Hohlbirnen ala Kardashians???? ;HOF
Hahaha...es wird immer besser in der Freiluftklapse. Der Hamburger Lügen-Speichel puscht den narzisstischen Schülersprecher und Ex-Callcenter-Agenten noch zum Kanzler hoch. Dann hat Deutschland das, was es verdient: 'ne Luftpumpe, die sagt, wo' s langgeht.???? ;HOF
Halle: 'Beschwerden von Anwohnern und Eltern, deren Kinder die Huttenschule besuchten, über Ärger mit Roma-Männern an der Schlosserstraße häuften sich.' Bei der simulierten Europawahl unter den Schülern zeigt sich ein interessantes Ergebnis  ;NOT
HalligMartin dieneranton Hartes_Geld HaraldBecker80 ichbinkoelnerin willnurschreibn 66Norweger66 burger_ein RolandTichy Birdie51411736 4Kolner GudrunBecker11 puffyka81 NoctiDenktNach Pegasia111 Die wählen aber grün!??;NOT
Hallo erasmusstiftung!   Frau Steinbach wirkt wirr! Die Täter zu dieser in dem Tweet beschriebenen Tat waren 4 Deutsche. Sie sollten erwägen, sie zum Arzt zu schicken. Nicht, dass sie noch die illegale Spendenkasse der Stiftung mit ihrer eigenen Haushaltskasse verwechselt?     Afd ;HOF
Hallo Frau Merkel.     Bitte keine „Facharbeiter“ mehr, die angeblich meine Rente sichern.     Das wird auch in der dritten Generation nichts.     Ich verhungere lieber als dass ich erstochen werde.;HOF
Hallo Karl, nichts läge mir ferner, als Mitleid o. Schadenfreude für eure Trümmertruppe zu zeigen.  Falls du glaubst, dass jemand noch die Sozen braucht, dann hältst du wahrscheinlich auch Fußpilz für etwas Essbares aus dem Wald.  Grüß mir Andrea und ein herzliches bätschi! ;HOF
Hamm: Ca. 9 hauptsächlich südländische Männer attackieren zwei junge Nachtschwärmer körperlich und rauben dem 22-Jährigen die Geldbörse  ;NOT
Hannelore Kraft räumt kommunikative Fehler ein,betreff der Silvester Nacht in Köln?? ah ja,so wie psychisch krank statt Terrorist! Is klar;NOT
Hardcore-Sozi Ralf_Stegner Ist immer noch ein Zugpferd: In Dannenberg lockte er immerhin 8 Menschen hervor! ;HOF
Hartes_Geld   HaraldBecker80   ichbinkoelnerin   willnurschreibn   66Norweger66   burger_ein   RolandTichy   Birdie51411736   Lebensformation   4Kolner   GudrunBecker11   puffyka81   NoctiDenktNach   Pegasia111 ;NOT
Hartes_Geld  HaraldBecker80  ichbinkoelnerin  willnurschreibn  66Norweger66  burger_ein  RolandTichy  Birdie51411736  Lebensformation  4Kolner  GudrunBecker11  puffyka81  NoctiDenktNach  Pegasia111 ;NOT
Hartes_Geld ..  ..die Schweine..;NOT
Hartes_Geld ... schreitet die Polizei jetzt in Deutschland bereits ein, wenn man etwas machen will ?;NOT
"Hartes_Geld .... eine Provokation JA, aber ein „Hass-Verbrechen“, das ist aber sehr, sehr hoch gegriffen; so sehen es wohl nur die Verfechter der These, dass der Islam zu Deutschland gehört. Wenn es dann noch um Chemnitz geht ist für Rot-Rot-Grün jede Ma";NOT
Hartes_Geld ...Respekt Michels?????? Die Leidensfähigkeit, Toleranz sich im eigenen Vaterland alles bieten und nehmen zu lassen und noch die eigenen Wurzeln zu kappen, ist weltweit einmalig????Sollten Kulturbereicherer bei meinen bloß nicht versuchen....;NOT
Hartes_Geld ?? wo soll das alles noch Enden?;NOT
Hartes_Geld ABSCHIEBEN DIESES GESINDEL!!.. UND DANM SAGEN WIR,, GUT GENACHT,,!!!;HOF
Hartes_Geld Achgut_com ROFL!!;NOT
Hartes_Geld AliceWo18626168 Es stimmt!??????????;NOT
Hartes_Geld AliceWo18626168 Und ja, bei uns spielen Gruene keine Rolle ????????;NOT
Hartes_Geld Also informiert Euch, stimmt Euch ab, steckt Euch Ziele - erst dann macht Krach! Trotzdem: Klimaschutz ist wichtig. Aber ohne Instrumentalisierung von Personen. Eine Gretel brauchen wir schon gar nicht. Vorallem: Eloquentes Handeln der FFF-Te;NOT
Hartes_Geld An ihren Früchten sollst du sie erkennen.;NOT
Hartes_Geld AndreaSchlegel3 ...und Frau KGE freut sich, da nun immer mehr Leute ihr Leben täglich neu aushandeln müssen.;NOT
Hartes_Geld AndreaSchlegel3 Wenn man recht hat... hat man recht.;NOT
Hartes_Geld Aus eigener, mehrfacher Erfahrung: Kommt so ein Mob auf Euch zu, gibt es nur zwei Möglichkeiten. Entweder Pfeffer rein und so hart und überraschend zuschlagen wie möglich, oder gleich rennen so schnell es geht. NICHT Diskutieren oder beschwic;NOT
